isHelpful,response,created_at,WM Entities
False,Tyson OG,2020-09-18 19:08:46,"{'labels': {'GPE': 1, 'STRAIN': 1}, 'entities': [{'key': 'Tyson', 'label': 'STRAIN', 'text': 'Tyson', 'token_end': 1, 'token_start': 0}, {'key': 'OG', 'label': 'GPE', 'text': 'OG', 'token_end': 2, 'token_start': 1}]}"
False,It’s a cream in a pump bottle,2020-07-29 23:40:33,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'cream', 'label': 'PRODUCT', 'text': 'cream', 'token_end': 4, 'token_start': 3}]}"
False,I would like to see only the dispensaries that offer recreational products on the map.,2020-08-24 15:34:23,"{'labels': {'SERVICE': 2}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensaries', 'token_end': 8, 'token_start': 7}, {'key': 'recreational', 'label': 'SERVICE', 'text': 'recreational', 'token_end': 11, 'token_start': 10}]}"
False,Vibes brand elixir,2020-08-29 6:51:13,"{'labels': {'ORG': 1, 'PRODUCT': 1}, 'entities': [{'key': 'vibe', 'label': 'ORG', 'text': 'Vibes', 'token_end': 1, 'token_start': 0}, {'key': 'elixir', 'label': 'PRODUCT', 'text': 'elixir', 'token_end': 3, 'token_start': 2}]}"
False,Looking  for oz size indica prominent hybrids,2020-08-29 15:37:06,"{'labels': {'GPE': 1, 'PRODUCT_TAG': 1, 'QUANTITY': 1}, 'entities': [{'key': 'look', 'label': 'GPE', 'text': 'Looking', 'token_end': 1, 'token_start': 0}, {'key': 'oz', 'label': 'QUANTITY', 'text': 'oz', 'token_end': 4, 'token_start': 3}, {'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 6, 'token_start': 5}]}"
False,I was trying to find the fwaygo brand,2020-09-17 4:52:41,"{'labels': {}, 'entities': []}"
False,Runtz,2020-07-29 17:13:55,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Runtz', 'label': 'STRAIN', 'text': 'Runtz', 'token_end': 1, 'token_start': 0}]}"
False,Very little selection of kief & double the price. *Frowny face.,2020-09-11 20:16:25,"{'labels': {}, 'entities': []}"
False,Rosies brand,2020-07-30 13:40:59,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'rosie', 'label': 'SERVICE', 'text': 'Rosies', 'token_end': 1, 'token_start': 0}]}"
False,weed vaporizer for flower,2020-08-29 18:39:04,"{'labels': {'PRODUCT': 2}, 'entities': [{'key': 'vaporizer', 'label': 'PRODUCT', 'text': 'vaporizer', 'token_end': 2, 'token_start': 1}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 4, 'token_start': 3}]}"
False,Tch 5mg and CBD,2020-07-31 5:53:57,"{'labels': {'PRODUCT_TAG': 2}, 'entities': [{'key': '5 mg', 'label': 'PRODUCT_TAG', 'text': '5mg', 'token_end': 3, 'token_start': 1}, {'key': 'CBD', 'label': 'PRODUCT_TAG', 'text': 'CBD', 'token_end': 5, 'token_start': 4}]}"
False,You r only showing products for Trulieve and not all for them,2020-07-31 17:10:33,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': '-PRON-', 'label': 'PRODUCT', 'text': 'them', 'token_end': 12, 'token_start': 11}]}"
False,Description of strain JB#4,2020-08-01 0:00:48,"{'labels': {'GPE': 1, 'TAGKIND': 1}, 'entities': [{'key': 'strain', 'label': 'TAGKIND', 'text': 'strain', 'token_end': 3, 'token_start': 2}, {'key': 'JB', 'label': 'GPE', 'text': 'JB', 'token_end': 4, 'token_start': 3}]}"
False,Type chocolope (which is a flower strain) but all i get is edibles for results,2020-08-18 13:08:10,"{'labels': {'PRODUCT': 3, 'STRAIN': 1}, 'entities': [{'key': 'chocolope', 'label': 'STRAIN', 'text': 'chocolope', 'token_end': 2, 'token_start': 1}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 7, 'token_start': 6}, {'key': 'edible', 'label': 'PRODUCT', 'text': 'edibles', 'token_end': 15, 'token_start': 14}, {'key': 'result', 'label': 'PRODUCT', 'text': 'results', 'token_end': 17, 'token_start': 16}]}"
False,"Hi, Jamaican weed or Black Colombian weed.",2020-07-31 19:38:21,"{'labels': {'GPE': 1, 'STRAIN': 2}, 'entities': [{'key': 'hi', 'label': 'GPE', 'text': 'Hi', 'token_end': 1, 'token_start': 0}, {'key': 'jamaican', 'label': 'STRAIN', 'text': 'Jamaican', 'token_end': 3, 'token_start': 2}, {'key': 'colombian', 'label': 'STRAIN', 'text': 'Colombian', 'token_end': 7, 'token_start': 6}]}"
True,BlueFire got good deals fire exotic tree all that,2020-08-01 1:19:20,"{'labels': {'RETAILER': 1, 'SERVICE': 1}, 'entities': [{'key': 'BlueFire get', 'label': 'RETAILER', 'text': 'BlueFire got', 'token_end': 2, 'token_start': 0}, {'key': 'deal', 'label': 'SERVICE', 'text': 'deals', 'token_end': 4, 'token_start': 3}]}"
False,Want to see the flower,2020-08-01 17:02:53,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 5, 'token_start': 4}]}"
False,Wanted to  know which buds work for chronic insomnia.,2020-08-01 20:11:59,"{'labels': {'GPE': 1, 'PRODUCT_TAG': 1, 'STRAIN': 1}, 'entities': [{'key': 'want', 'label': 'GPE', 'text': 'Wanted', 'token_end': 1, 'token_start': 0}, {'key': 'chronic', 'label': 'STRAIN', 'text': 'chronic', 'token_end': 9, 'token_start': 8}, {'key': 'insomnia', 'label': 'PRODUCT_TAG', 'text': 'insomnia', 'token_end': 10, 'token_start': 9}]}"
False,Looking for gg#4,2020-08-02 9:11:47,"{'labels': {}, 'entities': []}"
False,I’m looking for auto flower plants like the size of clones.,2020-08-02 20:10:45,"{'labels': {'PRODUCT': 3}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 6, 'token_start': 5}, {'key': 'plant', 'label': 'PRODUCT', 'text': 'plants', 'token_end': 7, 'token_start': 6}, {'key': 'clone', 'label': 'PRODUCT', 'text': 'clones', 'token_end': 12, 'token_start': 11}]}"
False,I have a Vaporizer with G on it and CE RoHs want to find a how to use this pamphlet,2020-08-03 21:06:15,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'vaporizer', 'label': 'PRODUCT', 'text': 'Vaporizer', 'token_end': 4, 'token_start': 3}]}"
False,Pot shop near 85544 that carry Sour Desil,2020-08-03 23:34:49,"{'labels': {'GPE': 1, 'PRODUCT_TAG': 1, 'RETAILER': 1, 'STRAIN': 1}, 'entities': [{'key': 'pot shop', 'label': 'RETAILER', 'text': 'Pot shop', 'token_end': 2, 'token_start': 0}, {'key': '85544', 'label': 'GPE', 'text': '85544', 'token_end': 4, 'token_start': 3}, {'key': 'carry', 'label': 'PRODUCT_TAG', 'text': 'carry', 'token_end': 6, 'token_start': 5}, {'key': 'Sour Desil', 'label': 'STRAIN', 'text': 'Sour Desil', 'token_end': 8, 'token_start': 6}]}"
False,I'd like to know how often do I take them?,2020-08-04 16:41:01,"{'labels': {}, 'entities': []}"
False,Search not working right as I can’t look up individual strains. Search gives me a bunch of random products that aren’t what I searched for,2020-08-04 22:03:33,"{'labels': {'TAGKIND': 1}, 'entities': [{'key': 'strain', 'label': 'TAGKIND', 'text': 'strains', 'token_end': 12, 'token_start': 11}]}"
False,"Grinders
",2020-08-01 13:46:33,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'grinder', 'label': 'PRODUCT', 'text': 'Grinders', 'token_end': 1, 'token_start': 0}]}"
False,I want flowers,2020-08-02 3:44:55,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flowers', 'token_end': 3, 'token_start': 2}]}"
False,I’m looking for Girl Scout cookies,2020-08-02 18:20:17,"{'labels': {'STRAIN': 2}, 'entities': [{'key': 'Girl Scout', 'label': 'STRAIN', 'text': 'Girl Scout', 'token_end': 6, 'token_start': 4}, {'key': 'cookie', 'label': 'STRAIN', 'text': 'cookies', 'token_end': 7, 'token_start': 6}]}"
False,Pre rolled no medical 2 for 35,2020-09-08 15:24:34,"{'labels': {'RETAILER': 1, 'SERVICE': 1}, 'entities': [{'key': 'Pre roll', 'label': 'RETAILER', 'text': 'Pre rolled', 'token_end': 2, 'token_start': 0}, {'key': 'medical', 'label': 'SERVICE', 'text': 'medical', 'token_end': 4, 'token_start': 3}]}"
False,CBD Flowers,2020-09-16 8:40:40,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'CBD', 'label': 'PRODUCT_TAG', 'text': 'CBD', 'token_end': 1, 'token_start': 0}, {'key': 'Flowers', 'label': 'PRODUCT', 'text': 'Flowers', 'token_end': 2, 'token_start': 1}]}"
False,I’m looking for Kings  Garden Wedding Gushers,2020-09-08 21:59:20,"{'labels': {'GPE': 1, 'STRAIN': 1}, 'entities': [{'key': 'king', 'label': 'GPE', 'text': 'Kings', 'token_end': 5, 'token_start': 4}, {'key': 'Gushers', 'label': 'STRAIN', 'text': 'Gushers', 'token_end': 9, 'token_start': 8}]}"
True,Want good weed to smoke,2020-09-14 20:53:20,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'want good', 'label': 'STRAIN', 'text': 'Want good', 'token_end': 2, 'token_start': 0}]}"
False,Wedding cake,2020-09-04 19:31:32,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'wedding cake', 'label': 'STRAIN', 'text': 'Wedding cake', 'token_end': 2, 'token_start': 0}]}"
False,"I need a sleeping aid
",2020-08-06 13:35:25,"{'labels': {}, 'entities': []}"
False,"Is Jungle Cake strain indica or Sativa ?
",2020-08-06 23:32:18,"{'labels': {'PRODUCT_TAG': 2, 'STRAIN': 1}, 'entities': [{'key': 'Jungle Cake', 'label': 'STRAIN', 'text': 'Jungle Cake', 'token_end': 3, 'token_start': 1}, {'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 5, 'token_start': 4}, {'key': 'Sativa', 'label': 'PRODUCT_TAG', 'text': 'Sativa', 'token_end': 7, 'token_start': 6}]}"
False,"I didn't find any dicks is dicks corn dogs
",2020-09-12 8:47:05,"{'labels': {'SERVICE': 3}, 'entities': [{'key': 'dick', 'label': 'SERVICE', 'text': 'dicks', 'token_end': 6, 'token_start': 5}, {'key': 'dick', 'label': 'SERVICE', 'text': 'dicks', 'token_end': 8, 'token_start': 7}, {'key': 'dog', 'label': 'SERVICE', 'text': 'dogs', 'token_end': 10, 'token_start': 9}]}"
False,zkittlez flower,2020-08-07 19:11:33,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'zkittlez', 'label': 'STRAIN', 'text': 'zkittlez', 'token_end': 1, 'token_start': 0}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 2, 'token_start': 1}]}"
False,Coconut chocolate,2020-09-04 22:45:25,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'chocolate', 'label': 'PRODUCT', 'text': 'chocolate', 'token_end': 2, 'token_start': 1}]}"
False,Run around every time I search for cannabis brothers weed I get dam near everything but. And inaccurate menus frequently..ugh I’m ready to search another site I always come back to weedmaps but I’m not gonna lie too much work filtering all the junk just to try and find what I’m looking for only to not even be on the shelf. Too many hands in the cookie jar and I got sold two fake raw Gardens less than a week ago. I am traumatized my teenage daughter had pointed it out it’s baffling and offensive,2020-08-06 2:59:46,"{'labels': {'ORG': 1, 'PRODUCT': 1, 'PRODUCT_TAG': 2, 'SERVICE': 1, 'STRAIN': 2}, 'entities': [{'key': 'run around', 'label': 'STRAIN', 'text': 'Run around', 'token_end': 2, 'token_start': 0}, {'key': 'brother', 'label': 'PRODUCT', 'text': 'brothers', 'token_end': 9, 'token_start': 8}, {'key': 'weedmap', 'label': 'ORG', 'text': 'weedmaps', 'token_end': 36, 'token_start': 35}, {'key': 'much', 'label': 'PRODUCT_TAG', 'text': 'much', 'token_end': 45, 'token_start': 44}, {'key': 'too', 'label': 'PRODUCT_TAG', 'text': 'Too', 'token_end': 70, 'token_start': 69}, {'key': 'cookie jar', 'label': 'STRAIN', 'text': 'cookie jar', 'token_end': 76, 'token_start': 74}, {'key': 'sell', 'label': 'SERVICE', 'text': 'sold', 'token_end': 80, 'token_start': 79}]}"
False,Best deals on flower,2020-08-06 0:36:13,"{'labels': {'PRODUCT': 1, 'SERVICE': 1}, 'entities': [{'key': 'deal', 'label': 'SERVICE', 'text': 'deals', 'token_end': 2, 'token_start': 1}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 4, 'token_start': 3}]}"
False,Some of these weed pictures are terrible! Hire a real photographer please and stop using your iPhone Max 11. Also almost none have descriptions? You cant hire a stoner to sample the weed?,2020-09-09 2:44:28,"{'labels': {'PRODUCT_TAG': 1, 'RETAILER': 1, 'SERVICE': 2}, 'entities': [{'key': 'some of these', 'label': 'RETAILER', 'text': 'Some of these', 'token_end': 3, 'token_start': 0}, {'key': 'stop', 'label': 'SERVICE', 'text': 'stop', 'token_end': 15, 'token_start': 14}, {'key': 'description', 'label': 'SERVICE', 'text': 'descriptions', 'token_end': 26, 'token_start': 25}, {'key': 'sample', 'label': 'PRODUCT_TAG', 'text': 'sample', 'token_end': 35, 'token_start': 34}]}"
False,Moon rocks,2020-08-07 0:47:49,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Moon rock', 'label': 'STRAIN', 'text': 'Moon rocks', 'token_end': 2, 'token_start': 0}]}"
False,Maps of Newalla Oklahoma,2020-08-07 15:49:54,"{'labels': {'GPE': 2}, 'entities': [{'key': 'map of', 'label': 'GPE', 'text': 'Maps of', 'token_end': 2, 'token_start': 0}, {'key': 'Oklahoma', 'label': 'GPE', 'text': 'Oklahoma', 'token_end': 4, 'token_start': 3}]}"
False,The business is no longer showing.,2020-09-17 15:25:05,"{'labels': {'RETAILER': 1}, 'entities': [{'key': 'the business', 'label': 'RETAILER', 'text': 'The business', 'token_end': 2, 'token_start': 0}]}"
False,"Refined oil cartridges
",2020-08-08 22:41:29,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'cartridge', 'label': 'PRODUCT', 'text': 'cartridges', 'token_end': 3, 'token_start': 2}]}"
False,"I am looking for the pre-rolls that have flower on the inside and distillate or wax, and keef on the outside. I’ve bought some before but don’t know how to find them. ",2020-09-16 17:59:01,"{'labels': {'PRODUCT': 3}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 11, 'token_start': 10}, {'key': 'distillate', 'label': 'PRODUCT', 'text': 'distillate', 'token_end': 16, 'token_start': 15}, {'key': 'concentrates', 'label': 'PRODUCT', 'text': 'wax', 'token_end': 18, 'token_start': 17}]}"
False,Pacific stone 14 pre rolls,2020-09-12 20:11:26,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'pre roll', 'label': 'PRODUCT', 'text': 'pre rolls', 'token_end': 5, 'token_start': 3}]}"
False,Big duks sic rocks,2020-08-09 22:30:14,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'rock', 'label': 'PRODUCT', 'text': 'rocks', 'token_end': 4, 'token_start': 3}]}"
False,where can I find Pineapple Express FLOWER?,2020-08-26 23:11:52,"{'labels': {'PRODUCT': 1, 'QUANTITY': 1, 'STRAIN': 1}, 'entities': [{'key': 'Pineapple Express', 'label': 'STRAIN', 'text': 'Pineapple Express', 'token_end': 6, 'token_start': 4}, {'key': 'FLOWER', 'label': 'PRODUCT', 'text': 'FLOWER', 'token_end': 7, 'token_start': 6}, {'key': '?', 'label': 'QUANTITY', 'text': '?', 'token_end': 8, 'token_start': 7}]}"
False,"you guy's need grow a classic strain, more like Grandaddy purple or Grape Ape..",2020-09-13 21:00:31,"{'labels': {'GPE': 2, 'PRODUCT_TAG': 1, 'STRAIN': 2}, 'entities': [{'key': 'strain', 'label': 'PRODUCT_TAG', 'text': 'strain', 'token_end': 8, 'token_start': 7}, {'key': 'more like', 'label': 'GPE', 'text': 'more like', 'token_end': 11, 'token_start': 9}, {'key': 'Grandaddy purple', 'label': 'STRAIN', 'text': 'Grandaddy purple', 'token_end': 13, 'token_start': 11}, {'key': 'Grape Ape', 'label': 'STRAIN', 'text': 'Grape Ape', 'token_end': 16, 'token_start': 14}, {'key': '..', 'label': 'GPE', 'text': '..', 'token_end': 17, 'token_start': 16}]}"
False,Apothecary Botanicals.  Grandpa's Stash flower,2020-09-01 17:00:14,"{'labels': {'PRODUCT': 1, 'RETAILER': 1}, 'entities': [{'key': 'Apothecary Botanicals', 'label': 'RETAILER', 'text': 'Apothecary Botanicals', 'token_end': 2, 'token_start': 0}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 8, 'token_start': 7}]}"
False,I didn’t even look up a product yet.,2020-09-14 0:08:40,"{'labels': {'TAGKIND': 1}, 'entities': [{'key': 'product', 'label': 'TAGKIND', 'text': 'product', 'token_end': 8, 'token_start': 7}]}"
False,i'm looking for black hash.  thats the only name i know.  i dont know what all these different things are.,2020-07-12 3:40:04,"{'labels': {}, 'entities': []}"
False,Cinderella,2020-07-12 13:42:34,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Cinderella', 'label': 'STRAIN', 'text': 'Cinderella', 'token_end': 1, 'token_start': 0}]}"
True,"I made my purchase on line and picked it up in the parking lot.  I'm So saisfied with my product.  Good strong Buzz.  And how I was treat by Skymint in Bay City on Wilder Road.  There employee treated us respectfuly and made us feel welcome and made sure we were satisfied.  It was our first time doing this particularly task.  And will freequent there establishment soon.  Thanks for helping us today.  July 12,2020. ",2020-07-12 22:11:19,"{'labels': {'GPE': 2, 'PRODUCT_TAG': 1, 'RETAILER': 1, 'STRAIN': 1, 'TAGKIND': 1}, 'entities': [{'key': 'product', 'label': 'TAGKIND', 'text': 'product', 'token_end': 23, 'token_start': 22}, {'key': 'Skymint', 'label': 'GPE', 'text': 'Skymint', 'token_end': 37, 'token_start': 36}, {'key': 'Bay City', 'label': 'GPE', 'text': 'Bay City', 'token_end': 40, 'token_start': 38}, {'key': 'employee', 'label': 'PRODUCT_TAG', 'text': 'employee', 'token_end': 47, 'token_start': 46}, {'key': 'make -PRON- feel', 'label': 'RETAILER', 'text': 'made us feel', 'token_end': 54, 'token_start': 51}, {'key': '-PRON- first time', 'label': 'STRAIN', 'text': 'our first time', 'token_end': 68, 'token_start': 65}]}"
False,Ouide is a company in Canada from the west that makes the best edibles with higher potency. I hope you can stock some of these.,2020-08-21 13:03:24,"{'labels': {'GPE': 2, 'PRODUCT': 1}, 'entities': [{'key': 'ouide', 'label': 'GPE', 'text': 'Ouide', 'token_end': 1, 'token_start': 0}, {'key': 'Canada', 'label': 'GPE', 'text': 'Canada', 'token_end': 6, 'token_start': 5}, {'key': 'edible', 'label': 'PRODUCT', 'text': 'edibles', 'token_end': 14, 'token_start': 13}]}"
False,Indica flower,2020-08-27 14:54:19,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'Indica', 'label': 'PRODUCT_TAG', 'text': 'Indica', 'token_end': 1, 'token_start': 0}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 2, 'token_start': 1}]}"
False,"need full pounds delivered
",2020-07-14 10:37:43,"{'labels': {}, 'entities': []}"
False,"""Old Toby"" flower",2020-09-03 11:28:16,"{'labels': {'ORG': 1, 'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': '""', 'label': 'ORG', 'text': '""', 'token_end': 1, 'token_start': 0}, {'key': 'Old Toby', 'label': 'STRAIN', 'text': 'Old Toby', 'token_end': 3, 'token_start': 1}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 5, 'token_start': 4}]}"
False,Looking for flower. Shows me only vape cartridges and concentrates.,2020-07-14 20:29:36,"{'labels': {'PRODUCT': 4, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 3, 'token_start': 2}, {'key': 'show', 'label': 'PRODUCT_TAG', 'text': 'Shows', 'token_end': 5, 'token_start': 4}, {'key': 'vape', 'label': 'PRODUCT', 'text': 'vape', 'token_end': 8, 'token_start': 7}, {'key': 'cartridge', 'label': 'PRODUCT', 'text': 'cartridges', 'token_end': 9, 'token_start': 8}, {'key': 'concentrate', 'label': 'PRODUCT', 'text': 'concentrates', 'token_end': 11, 'token_start': 10}]}"
False,California cove indica blackjack,2020-07-14 22:52:14,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 3, 'token_start': 2}]}"
False,Green crack in 94619,2020-08-27 1:29:05,"{'labels': {'GPE': 1, 'STRAIN': 1}, 'entities': [{'key': 'green crack', 'label': 'STRAIN', 'text': 'Green crack', 'token_end': 2, 'token_start': 0}, {'key': '94619', 'label': 'GPE', 'text': '94619', 'token_end': 4, 'token_start': 3}]}"
True,order on line 400 mg of Baskin topical cream,2020-08-31 17:55:31,"{'labels': {'MONEY': 1, 'PRODUCT': 2, 'SERVICE': 1}, 'entities': [{'key': 'order', 'label': 'SERVICE', 'text': 'order', 'token_end': 1, 'token_start': 0}, {'key': 'line 400', 'label': 'MONEY', 'text': 'line 400', 'token_end': 4, 'token_start': 2}, {'key': 'topical', 'label': 'PRODUCT', 'text': 'topical', 'token_end': 8, 'token_start': 7}, {'key': 'cream', 'label': 'PRODUCT', 'text': 'cream', 'token_end': 9, 'token_start': 8}]}"
